# License: GPL. For details,see LICENSE file.
#
# based on color map aka inferno with adjustment to more brighter values
# Used to reconstruct the colormap in viscm (http://bids.github.io/colormap/)
# parameters = {'xp': [-2.059155383623448,55.527989656842408,34.409268195655187,4.76708575112832,-9.505963894261754},
#               'yp': [-25.66489361702122,-20.376712328767127,26.997716894977174,20.56737588652487,32.047872340425585},
#               'min_Jp': 33.3692722372,
#                max_Jp': 95}
#
# color map must start at first line without comment 
#
0.82107123,0.28287522,0.611379
0.82558714,0.28462328,0.60796168
0.83003205,0.28647909,0.60448445
0.8344051,0.28844227,0.60095193
0.83870608,0.29051198,0.59736649
0.84293394,0.29268742,0.59373445
0.84708799,0.29496738,0.59006162
0.8511679,0.29735032,0.58635274
0.85517346,0.29983446,0.58261253
0.85910459,0.30241779,0.57884566
0.86296154,0.30509821,0.57505503
0.8667442,0.30787334,0.57124668
0.87045278,0.31074062,0.56742555
0.87408763,0.3136974,0.5635959
0.87764922,0.31674094,0.55976186
0.88113814,0.31986844,0.55592693
0.88455499,0.32307701,0.55209513
0.88790044,0.32636363,0.54827073
0.89117526,0.32972536,0.54445721
0.89438031,0.33315921,0.54065783
0.89751647,0.33666226,0.53687571
0.90058468,0.34023153,0.53311396
0.90358593,0.34386414,0.52937539
0.90652122,0.34755725,0.52566255
0.90939159,0.35130809,0.5219778
0.91219812,0.35511391,0.51832354
0.91494189,0.35897199,0.51470218
0.91762398,0.36287988,0.51111515
0.92024546,0.36683514,0.50756411
0.92280743,0.3708354,0.50405059
0.92531095,0.37487835,0.5005761
0.92775723,0.37896156,0.49714278
0.93014721,0.38308319,0.4937508
0.93248195,0.38724127,0.49040111
0.93476246,0.3914339,0.48709457
0.93698975,0.39565929,0.48383192
0.93916494,0.39991543,0.48061464
0.94128894,0.40420083,0.47744286
0.94336261,0.40851411,0.47431661
0.94538686,0.4128538,0.47123623
0.94736256,0.41721856,0.468202
0.94929056,0.42160708,0.46521414
0.95117192,0.42601776,0.46227381
0.95300724,0.4304498,0.45938022
0.95479724,0.43490219,0.4565332
0.95654264,0.43937392,0.45373274
0.95824414,0.44386407,0.45097877
0.95990241,0.44837175,0.44827118
0.96151825,0.45289592,0.44561039
0.96309223,0.45743586,0.44299605
0.9646248,0.46199106,0.44042751
0.96611649,0.46656086,0.43790454
0.96756782,0.47114466,0.43542688
0.96897927,0.47574187,0.43299428
0.9703513,0.48035197,0.43060645
0.97168455,0.48497424,0.42826362
0.9729793,0.48960837,0.42596514
0.97423583,0.49425407,0.42371048
0.97545448,0.49891094,0.42149932
0.97663559,0.50357865,0.41933134
0.97777945,0.50825686,0.41720624
0.97888633,0.51294528,0.41512369
0.97995654,0.5176436,0.41308347
0.98099046,0.52235141,0.41108558
0.98198808,0.5270687,0.40912927
0.98294961,0.53179527,0.40721424
0.98387521,0.53653092,0.40534022
0.98476504,0.54127549,0.40350692
0.98561924,0.54602881,0.40171405
0.98643793,0.55079072,0.39996136
0.98722122,0.55556111,0.3982486
0.98796936,0.5603397,0.39657571
0.98868226,0.56512655,0.39494219
0.98936,0.56992153,0.3933478
0.99000264,0.57472455,0.39179229
0.99061026,0.57953551,0.39027544
0.99118291,0.5843543,0.38879701
0.99172063,0.58918085,0.38735678
0.99222348,0.59401505,0.38595451
0.99269152,0.59885681,0.38458997
0.99312476,0.60370607,0.38326287
0.99352325,0.60856274,0.38197295
0.99388704,0.61342672,0.38071994
0.9942162,0.61829793,0.37950355
0.9945108,0.62317625,0.37832349
0.99477091,0.62806159,0.37717942
0.99499662,0.63295383,0.376071
0.99518804,0.63785286,0.37499782
0.99534511,0.64275869,0.37395927
0.99546806,0.64767111,0.372955
0.99555705,0.65258996,0.37198453
0.99561226,0.65751512,0.37104728
0.99563387,0.66244643,0.37014263
0.99562207,0.66738375,0.36926988
0.99557709,0.6723269,0.36842829
0.99549919,0.67727574,0.367617
0.99538832,0.68223028,0.3668348
0.99524486,0.6871903,0.36608079
0.99506928,0.69215551,0.36535402
0.99486193,0.69712571,0.36465327
0.99462316,0.70210071,0.36397724
0.99435337,0.70708033,0.36332451
0.99405297,0.71206436,0.36269354
0.99372226,0.7170527,0.36208252
0.99336115,0.72204548,0.36148919
0.99297075,0.72704212,0.36091215
0.99255157,0.73204239,0.36034933
0.99210417,0.7370461,0.35979848
0.9916291,0.74205305,0.35925722
0.99112697,0.74706302,0.35872299
0.99059766,0.75207625,0.35819249
0.99004191,0.75709248,0.3576629
0.98946091,0.76211118,0.35713157
0.98885534,0.76713218,0.35659523
0.98822592,0.77215526,0.3560504
0.98757341,0.77718026,0.35549344
0.98689724,0.78220771,0.35491939
0.98619894,0.78723702,0.35432474
0.98547981,0.79226775,0.35370552
0.98474069,0.79729971,0.35305716
0.98398247,0.80233272,0.35237485
0.98320475,0.80736733,0.3516524
0.98240874,0.81240322,0.35088461
0.9815964,0.81743967,0.35006665
0.9807688,0.8224765,0.34919255
0.97992705,0.82751352,0.34825605
0.97906945,0.83255201,0.34724796
0.97819995,0.83759034,0.34616365
0.97731989,0.84262826,0.34499577
0.97643067,0.84766553,0.34373656
0.97553084,0.85270337,0.34237486
0.9746244,0.85774026,0.34090421
0.97371347,0.86277567,0.3393158
0.97279937,0.8678095,0.33759927
0.97188135,0.87284272,0.33574113
0.97096472,0.87787333,0.33373367
0.97005177,0.88290083,0.33156512
0.96914211,0.88792612,0.3292193
0.9682402,0.89294775,0.32668465
0.96735004,0.89796453,0.32394813
0.96647255,0.90297683,0.32099108
0.96561166,0.9079836,0.31779718
0.96477281,0.91298312,0.31435094
0.96395774,0.91797553,0.31062911
0.96317157,0.92295935,0.30661145
0.96242046,0.92793272,0.30227735
0.96170672,0.93289563,0.29759626
0.96103783,0.93784572,0.29254395
0.96041973,0.94278138,0.2870899
0.95985661,0.94770189,0.28119495
0.95935719,0.95260448,0.27482525
0.95892721,0.9574878,0.26793369
0.95857402,0.9623498,0.2604697
0.9583055,0.96718821,0.25237504
